alignment	dist	ecfp4	daylight		mces
COC(=O)c1c(NC(=O)CCCOc2ccc(OC)cc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000001778251	3	0.7647058823529411	0.9769736842105263		31
COC(=O)c1c(NC(=O)CCCOc2ccc(C)cc2Br)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040943087	3	0.7777777777777778	0.939873417721519		31
COC(=O)c1c(NC(=O)CCCOc2ccc(C)cc2Br)sc3c1[C@H](C(=O)OC)CC3 ZINC000040943089	3	0.7777777777777778	0.939873417721519		31
COC(=O)c1c(NC(=O)CCCOc2ccc(C)cc2C)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040912997	3	0.8	0.9580645161290322		31
COC(=O)c1c(NC(=O)CCCOc2ccc(C)cc2C)sc3c1[C@H](C(=O)OC)CC3 ZINC000040912998	3	0.8	0.9580645161290322		31
COC(=O)c1c(NC(=O)CCCOc2ccc(Cl)cc2Cl)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040853457	3	0.6933333333333334	0.939873417721519		31
COC(=O)c1c(NC(=O)CCCOc2ccc(Cl)cc2Cl)sc3c1[C@H](C(=O)OC)CC3 ZINC000040853460	3	0.6933333333333334	0.939873417721519		31
COC(=O)c1c(NC(=O)CCCOc2ccc(C(C)C)c(C)c2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000002609618	3	0.7432432432432432	0.9742765273311897		32
COC(=O)c1c(NC(=O)CCCOc2ccc(C(C)C)c(C)c2)sc3c1[C@H](C(=O)OC)CC3 ZINC000002609617	3	0.7432432432432432	0.9742765273311897		32
COC(=O)c1c(NC(=O)CCCOc2cc(C)c(Cl)c(C)c2Br)sc3c1[C@@H](C(=O)OC)CC3 ZINC000101761259	3	0.6835443037974683	0.9380804953560371		32
COC(=O)c1c(NC(=O)CCCOc2cc(C)c(Cl)c(C)c2Br)sc3c1[C@H](C(=O)OC)CC3 ZINC000101761261	3	0.6835443037974683	0.9380804953560371		32
COC(=O)c1c(NC(=O)CCc2ccccc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000888900	3	0.6666666666666666	0.8817891373801917		29
COC(=O)c1c(NC(=O)CCc2ccccc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000000888898	3	0.6666666666666666	0.8817891373801917		29
COC(=O)c1c(NC(=O)COc2ccccc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000622257	3	0.7058823529411765	0.8318042813455657		29
COC(=O)c1c(NC(=O)COc2ccccc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000001744134	3	0.7058823529411765	0.8318042813455657		29
CCc1cccc(OCC(=O)Nc2sc3c(c2C(=O)OC)[C@@H](C(=O)OC)CC3)c1 ZINC000040868476	3	0.6621621621621622	0.8368580060422961		30
CCc1cccc(OCC(=O)Nc2sc3c(c2C(=O)OC)[C@H](C(=O)OC)CC3)c1 ZINC000040868478	3	0.6621621621621622	0.8368580060422961		30
COC(=O)c1c(NC(=O)COc2cc(C)cc(C)c2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000729949	3	0.7352941176470589	0.8419452887537994		30
COC(=O)c1c(NC(=O)COc2cc(C)cc(C)c2)sc3c1[C@H](C(=O)OC)CC3 ZINC000000729948	3	0.7352941176470589	0.8419452887537994		30
COC(=O)c1c(NC(=O)COc2cccc(C)c2C)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000622410	3	0.6621621621621622	0.8293413173652695		30
COC(=O)c1c(NC(=O)COc2cccc(C)c2C)sc3c1[C@H](C(=O)OC)CC3 ZINC000000622408	3	0.6621621621621622	0.8293413173652695		30
COC(=O)c1c(NC(=O)COc2cc(C)ccc2C)sc3c1[C@@H](C(=O)OC)CC3 ZINC000001748196	3	0.684931506849315	0.8318318318318318		30
COC(=O)c1c(NC(=O)COc2cc(C)ccc2C)sc3c1[C@H](C(=O)OC)CC3 ZINC000001748195	3	0.684931506849315	0.8318318318318318		30
COC(=O)c1c(NC(=O)COc2ccc(C)c(C)c2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000921074	3	0.6805555555555556	0.8343373493975904		30
COC(=O)c1c(NC(=O)COc2ccc(C)c(C)c2)sc3c1[C@H](C(=O)OC)CC3 ZINC000001747477	3	0.6805555555555556	0.8343373493975904		30
COC(=O)c1c(NC(=O)COc2ccc(Cl)c(C)c2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000001744149	3	0.6233766233766234	0.826865671641791		30
COC(=O)c1c(NC(=O)COc2ccc(Cl)c(C)c2)sc3c1[C@H](C(=O)OC)CC3 ZINC000001744146	3	0.6233766233766234	0.826865671641791		30
COC(=O)c1c(NC(=O)COc2cccc(OC)c2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040946426	3	0.7	0.8143712574850299		30
COC(=O)c1c(NC(=O)COc2cccc(OC)c2)sc3c1[C@H](C(=O)OC)CC3 ZINC000040946428	3	0.7	0.8143712574850299		30
COC(=O)c1c(NC(=O)CCc2cccc(Cl)c2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000002610115	3	0.6133333333333333	0.8571428571428571		30
COC(=O)c1c(NC(=O)CCc2cccc(Cl)c2)sc3c1[C@H](C(=O)OC)CC3 ZINC000002610114	3	0.6133333333333333	0.8571428571428571		30
COC(=O)c1c(NC(=O)COc2cccc(Br)c2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000729989	3	0.6712328767123288	0.8119402985074626		30
COC(=O)c1c(NC(=O)COc2cccc(Br)c2)sc3c1[C@H](C(=O)OC)CC3 ZINC000000729988	3	0.6712328767123288	0.8119402985074626		30
COC(=O)c1c(NC(=O)COc2cccc(Cl)c2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000729951	3	0.6712328767123288	0.8071216617210683		30
COC(=O)c1c(NC(=O)COc2cccc(Cl)c2)sc3c1[C@H](C(=O)OC)CC3 ZINC000000729950	3	0.6712328767123288	0.8071216617210683		30
COC(=O)c1c(NC(=O)CCCOc2cccc(C)c2)sc3c1CCC3 ZINC000001773765	4	0.6956521739130435	0.8481848184818482		28
CCCc1ccc(OCCCC(=O)Nc2sc3c(c2C(=O)OC)[C@@H](C(=O)OC)CC3)cc1 ZINC000040912893	4	0.7123287671232876	0.9580645161290322		31
CCCc1ccc(OCCCC(=O)Nc2sc3c(c2C(=O)OC)[C@H](C(=O)OC)CC3)cc1 ZINC000040912894	4	0.7123287671232876	0.9580645161290322		31
CCc1ccc(OCCCC(=O)Nc2sc3c(c2C(=O)OC)[C@@H](C(=O)OC)CC3)c(Br)c1 ZINC000040943083	4	0.6666666666666666	0.922360248447205		31
CCc1ccc(OCCCC(=O)Nc2sc3c(c2C(=O)OC)[C@H](C(=O)OC)CC3)c(Br)c1 ZINC000040943085	4	0.6666666666666666	0.922360248447205		31
COC(=O)c1c(NC(=O)CCCOc2ccc(C(C)C)cc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040949771	4	0.7323943661971831	0.9580645161290322		31
COC(=O)c1c(NC(=O)CCCOc2ccc(C(C)C)cc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000040949773	4	0.7323943661971831	0.9580645161290322		31
COC(=O)c1c(NC(=O)COc2ccccc2Br)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000943088	4	0.5921052631578947	0.8095238095238095		29
COC(=O)c1c(NC(=O)COc2ccccc2Br)sc3c1[C@H](C(=O)OC)CC3 ZINC000001768755	4	0.5921052631578947	0.8095238095238095		29
COC(=O)c1c(NC(=O)COc2ccccc2C)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000790574	4	0.6216216216216216	0.8192771084337349		29
COC(=O)c1c(NC(=O)COc2ccccc2C)sc3c1[C@H](C(=O)OC)CC3 ZINC000001747481	4	0.6216216216216216	0.8192771084337349		29
COC(=O)c1c(NC(=O)COc2ccccc2Cl)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000622371	4	0.5921052631578947	0.8119402985074626		29
COC(=O)c1c(NC(=O)COc2ccccc2Cl)sc3c1[C@H](C(=O)OC)CC3 ZINC000000622369	4	0.5921052631578947	0.8119402985074626		29
COC(=O)c1c(NC(=O)CCc2ccc(C)cc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000027698730	4	0.6714285714285714	0.8817891373801917		29
COC(=O)c1c(NC(=O)CCc2ccc(C)cc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000027698725	4	0.6714285714285714	0.8817891373801917		29
COC(=O)c1c(NC(=O)CCc2ccc(Cl)cc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040995127	4	0.5945945945945946	0.8625		29
COC(=O)c1c(NC(=O)CCc2ccc(Cl)cc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000040995129	4	0.5945945945945946	0.8625		29
COC(=O)c1c(NC(=O)COc2ccc(Br)cc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000729917	4	0.6081081081081081	0.8143712574850299		29
COC(=O)c1c(NC(=O)COc2ccc(Br)cc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000000729916	4	0.6081081081081081	0.8143712574850299		29
COC(=O)c1c(NC(=O)COc2ccc(C)cc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000005746126	4	0.6857142857142857	0.8242424242424242		29
COC(=O)c1c(NC(=O)COc2ccc(C)cc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000005746128	4	0.6857142857142857	0.8242424242424242		29
COC(=O)c1c(NC(=O)COc2ccc(Cl)cc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000729915	4	0.6081081081081081	0.8143712574850299		29
COC(=O)c1c(NC(=O)COc2ccc(Cl)cc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000000729914	4	0.6081081081081081	0.8143712574850299		29
COC(=O)c1c(NC(=O)COc2cc(C)c(Cl)c(C)c2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000001747474	4	0.6052631578947368	0.8244047619047619		30
COC(=O)c1c(NC(=O)COc2cc(C)c(Cl)c(C)c2)sc3c1[C@H](C(=O)OC)CC3 ZINC000001747469	4	0.6052631578947368	0.8244047619047619		30
COC(=O)c1c(NC(=O)COc2cccc(C(C)C)c2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040866157	4	0.6621621621621622	0.8368580060422961		30
COC(=O)c1c(NC(=O)COc2cccc(C(C)C)c2)sc3c1[C@H](C(=O)OC)CC3 ZINC000040866159	4	0.6621621621621622	0.8368580060422961		30
COC(=O)c1c(NC(=O)COc2c(C)ccc(C)c2C)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000951214	4	0.704225352112676	0.826865671641791		30
COC(=O)c1c(NC(=O)COc2c(C)ccc(C)c2C)sc3c1[C@H](C(=O)OC)CC3 ZINC000000951213	4	0.704225352112676	0.826865671641791		30
COC(=O)c1c(NC(=O)[C@@H](C)Oc2cccc(OC)c2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040946085	4	0.5714285714285714	0.8323353293413174		30
COC(=O)c1c(NC(=O)[C@@H](C)Oc2cccc(OC)c2)sc3c1[C@H](C(=O)OC)CC3 ZINC000040946089	4	0.5714285714285714	0.8323353293413174		30
COC(=O)c1c(NC(=O)[C@H](C)Oc2cccc(OC)c2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040946083	4	0.5714285714285714	0.8323353293413174		30
COC(=O)c1c(NC(=O)[C@H](C)Oc2cccc(OC)c2)sc3c1[C@H](C(=O)OC)CC3 ZINC000040946087	4	0.5714285714285714	0.8323353293413174		30
COC(=O)c1c(NC(=O)COc2cc(Cl)ccc2Cl)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040851715	4	0.569620253164557	0.7976539589442815		30
COC(=O)c1c(NC(=O)COc2cc(Cl)ccc2Cl)sc3c1[C@H](C(=O)OC)CC3 ZINC000040851717	4	0.569620253164557	0.7976539589442815		30
COC(=O)c1c(NC(=O)\C=C/c2ccccc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000033377709	5	0.56	0.796969696969697		29
COC(=O)c1c(NC(=O)\C=C/c2ccccc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000033377708	5	0.56	0.796969696969697		29
COC(=O)c1c(NC(=O)\C=C\c2ccccc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000943856	5	0.56	0.796969696969697		29
COC(=O)c1c(NC(=O)\C=C\c2ccccc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000000943854	5	0.56	0.796969696969697		29
COC(=O)c1c(NC(=O)CSc2ccc(C)cc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040947003	5	0.6388888888888888	0.775811209439528		29
COC(=O)c1c(NC(=O)CSc2ccc(C)cc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000040947004	5	0.6388888888888888	0.775811209439528		29
COC(=O)c1c(NC(=O)CSc2ccc(Cl)cc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040946982	5	0.5657894736842105	0.7712609970674487		29
COC(=O)c1c(NC(=O)CSc2ccc(Cl)cc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000040946983	5	0.5657894736842105	0.7712609970674487		29
COC(=O)c1c(NC(=O)\C=C/c2cccc(Cl)c2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000206957875	5	0.5185185185185185	0.7735294117647059		30
COC(=O)c1c(NC(=O)\C=C/c2cccc(Cl)c2)sc3c1[C@H](C(=O)OC)CC3 ZINC000206957928	5	0.5185185185185185	0.7735294117647059		30
COC(=O)c1c(NC(=O)\C=C\c2cccc(Cl)c2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040945451	5	0.5185185185185185	0.7735294117647059		30
COC(=O)c1c(NC(=O)\C=C\c2cccc(Cl)c2)sc3c1[C@H](C(=O)OC)CC3 ZINC000040945453	5	0.5185185185185185	0.7735294117647059		30
CNC(=O)c1c(NC(=O)CCCOc2cccc(C)c2)sc3c1CCC3 ZINC001873441688	5	0.5394736842105263	0.703030303030303		28
COC(=O)c1c(NC(=O)CCCOc2cccc(F)c2)sc3c1CCC3 ZINC000609094489	5	0.5526315789473685	0.8012820512820513		28
COC(=O)c1c(NC(=O)\C=C/c2ccccc2Cl)sc3c1[C@@H](C(=O)OC)CC3 ZINC000206221990	6	0.5061728395061729	0.7810650887573964		29
COC(=O)c1c(NC(=O)\C=C/c2ccccc2Cl)sc3c1[C@H](C(=O)OC)CC3 ZINC000206222021	6	0.5061728395061729	0.7810650887573964		29
COC(=O)c1c(NC(=O)\C=C\c2ccccc2Cl)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040851709	6	0.5061728395061729	0.7810650887573964		29
COC(=O)c1c(NC(=O)\C=C\c2ccccc2Cl)sc3c1[C@H](C(=O)OC)CC3 ZINC000040851712	6	0.5061728395061729	0.7810650887573964		29
COC(=O)c1c(NC(=O)\C=C/c2ccc(C)cc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000206309829	6	0.5657894736842105	0.7921686746987951		29
COC(=O)c1c(NC(=O)\C=C/c2ccc(C)cc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000206309867	6	0.5657894736842105	0.7921686746987951		29
COC(=O)c1c(NC(=O)\C=C/c2ccc(Cl)cc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000206221919	6	0.5	0.7827380952380952		29
COC(=O)c1c(NC(=O)\C=C/c2ccc(Cl)cc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000206221950	6	0.5	0.7827380952380952		29
COC(=O)c1c(NC(=O)\C=C/c2ccc(F)cc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000033458420	6	0.5	0.7827380952380952		29
COC(=O)c1c(NC(=O)\C=C/c2ccc(F)cc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000033458419	6	0.5	0.7827380952380952		29
COC(=O)c1c(NC(=O)\C=C\c2ccc(C)cc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040868371	6	0.5657894736842105	0.7921686746987951		29
COC(=O)c1c(NC(=O)\C=C\c2ccc(C)cc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000040868373	6	0.5657894736842105	0.7921686746987951		29
COC(=O)c1c(NC(=O)\C=C\c2ccc(Cl)cc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040851703	6	0.5	0.7827380952380952		29
COC(=O)c1c(NC(=O)\C=C\c2ccc(Cl)cc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000040851706	6	0.5	0.7827380952380952		29
COC(=O)c1c(NC(=O)\C=C\c2ccc(F)cc2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000955059	6	0.5	0.7827380952380952		29
COC(=O)c1c(NC(=O)\C=C\c2ccc(F)cc2)sc3c1[C@H](C(=O)OC)CC3 ZINC000000955057	6	0.5	0.7827380952380952		29
COC(=O)c1c(NC(=O)c2cccc3ccccc23)sc4c1[C@@H](C(=O)OC)CC4 ZINC000040946960	6	0.5526315789473685	0.7987804878048781		31
COC(=O)c1c(NC(=O)c2cccc3ccccc23)sc4c1[C@H](C(=O)OC)CC4 ZINC000040946961	6	0.5526315789473685	0.7987804878048781		31
COC(=O)c1c(NC(=O)COc2ccc(C)cc2C)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000945344	6	0.684931506849315	0.8095238095238095		30
COC(=O)c1c(NC(=O)COc2ccc(C)cc2C)sc3c1[C@H](C(=O)OC)CC3 ZINC000001779520	6	0.684931506849315	0.8095238095238095		30
COC(=O)c1c(NC(=O)COc2c(C)cccc2C)sc3c1[C@@H](C(=O)OC)CC3 ZINC000006217673	6	0.676056338028169	0.8168168168168168		30
COC(=O)c1c(NC(=O)COc2c(C)cccc2C)sc3c1[C@H](C(=O)OC)CC3 ZINC000006217676	6	0.676056338028169	0.8168168168168168		30
COC(=O)c1c(NC(=O)CCCOc2cccc(C)c2)sc3c1CC[C@@H](C)C3 ZINC000001773768	6	0.6756756756756757	0.8317152103559871		29
COC(=O)c1c(NC(=O)CCCOc2cccc(C)c2)sc3c1CC[C@H](C)C3 ZINC000001773766	6	0.6756756756756757	0.8317152103559871		29
COC(=O)c1c(NC(=O)COc2ccc(C)cc2Br)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000729955	6	0.6666666666666666	0.8		30
COC(=O)c1c(NC(=O)COc2ccc(C)cc2Br)sc3c1[C@H](C(=O)OC)CC3 ZINC000000729954	6	0.6666666666666666	0.8		30
COC(=O)c1c(NC(=O)CCCOc2cccc(C)c2)nc3n1CCC3 ZINC001532028315	6	0.4875	0.3194444444444444		28
COC(=O)c1c(NC(=O)\C=C/c2cccc([N+](=O)[O-])c2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000033377711	7	0.4883720930232558	0.7429378531073446		30
COC(=O)c1c(NC(=O)\C=C/c2cccc([N+](=O)[O-])c2)sc3c1[C@H](C(=O)OC)CC3 ZINC000033377710	7	0.4883720930232558	0.7429378531073446		30
COC(=O)c1c(NC(=O)\C=C\c2cccc([N+](=O)[O-])c2)sc3c1[C@@H](C(=O)OC)CC3 ZINC000001744130	7	0.4883720930232558	0.7429378531073446		30
COC(=O)c1c(NC(=O)\C=C\c2cccc([N+](=O)[O-])c2)sc3c1[C@H](C(=O)OC)CC3 ZINC000001744126	7	0.4883720930232558	0.7429378531073446		30
COC(=O)c1c(NC(=O)COc2cc(C)cc(C)c2C)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040868557	7	0.6266666666666667	0.826865671641791		31
COC(=O)c1c(NC(=O)COc2cc(C)cc(C)c2C)sc3c1[C@H](C(=O)OC)CC3 ZINC000040868559	7	0.6266666666666667	0.826865671641791		31
CCc1ccccc1OCC(=O)Nc2sc3c(c2C(=O)OC)[C@@H](C(=O)OC)CC3 ZINC000040865407	7	0.5844155844155844	0.8047337278106509		30
CCc1ccccc1OCC(=O)Nc2sc3c(c2C(=O)OC)[C@H](C(=O)OC)CC3 ZINC000040865409	7	0.5844155844155844	0.8047337278106509		30
COC(=O)c1c(NC(=O)COc2ccc(Cl)cc2C)sc3c1[C@@H](C(=O)OC)CC3 ZINC000001779982	7	0.6025641025641025	0.7976539589442815		30
COC(=O)c1c(NC(=O)COc2ccc(Cl)cc2C)sc3c1[C@H](C(=O)OC)CC3 ZINC000000946446	7	0.6025641025641025	0.7976539589442815		30
COC(=O)c1c(NC(=O)COc2ccc(Br)cc2Br)sc3c1[C@@H](C(=O)OC)CC3 ZINC000001744143	7	0.5897435897435898	0.7976539589442815		30
COC(=O)c1c(NC(=O)COc2ccc(Br)cc2Br)sc3c1[C@H](C(=O)OC)CC3 ZINC000003959321	7	0.5897435897435898	0.7976539589442815		30
COC(=O)c1c(NC(=O)COc2ccc(Cl)cc2Br)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040943115	7	0.575	0.7953216374269005		30
COC(=O)c1c(NC(=O)COc2ccc(Cl)cc2Br)sc3c1[C@H](C(=O)OC)CC3 ZINC000040943117	7	0.575	0.7953216374269005		30
COC(=O)c1c(NC(=O)COc2ccc(Cl)cc2Cl)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000729945	7	0.5897435897435898	0.8023598820058997		30
COC(=O)c1c(NC(=O)COc2ccc(Cl)cc2Cl)sc3c1[C@H](C(=O)OC)CC3 ZINC000000729944	7	0.5897435897435898	0.8023598820058997		30
COC(=O)c1c(NC(=O)CCCOc2cccc(Br)c2)nc3n1CCC3 ZINC001538963301	7	0.3793103448275862	0.30158730158730157		28
COC(=O)c1c(NC(=O)CCCOc2cccc(F)c2)nc3n1CCC3 ZINC001332195384	7	0.3793103448275862	0.3		28
COC(=O)c1c(NC(=O)NCCOc2cccc(C)c2)nc3n1CCC3 ZINC001344793664	7	0.375	0.27455357142857145		28
COC(=O)c1c(NC(=O)\C=C/c2ccccc2OC)sc3c1[C@@H](C(=O)OC)CC3 ZINC000206514902	8	0.5061728395061729	0.7928994082840237		30
COC(=O)c1c(NC(=O)\C=C/c2ccccc2OC)sc3c1[C@H](C(=O)OC)CC3 ZINC000206514944	8	0.5061728395061729	0.7928994082840237		30
COC(=O)c1c(NC(=O)\C=C\c2ccccc2OC)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040890654	8	0.5061728395061729	0.7928994082840237		30
COC(=O)c1c(NC(=O)\C=C\c2ccccc2OC)sc3c1[C@H](C(=O)OC)CC3 ZINC000040890655	8	0.5061728395061729	0.7928994082840237		30
COC(=O)c1c(NC(=O)COc2ccccc2C(C)(C)C)sc3c1[C@@H](C(=O)OC)CC3 ZINC000000729953	8	0.5769230769230769	0.8047337278106509		31
COC(=O)c1c(NC(=O)COc2ccccc2C(C)(C)C)sc3c1[C@H](C(=O)OC)CC3 ZINC000000729952	8	0.5769230769230769	0.8047337278106509		31
COC(=O)c1c(NC(=O)COc2ccc(Br)cc2C(C)C)sc3c1[C@@H](C(=O)OC)CC3 ZINC000040943095	8	0.5679012345679012	0.7838616714697406		31
COC(=O)c1c(NC(=O)COc2ccc(Br)cc2C(C)C)sc3c1[C@H](C(=O)OC)CC3 ZINC000040943097	8	0.5679012345679012	0.7838616714697406		31
COC(=O)c1c(NC(=O)COc2cc(C)ccc2C(C)C)sc3c1[C@@H](C(=O)OC)CC3 ZINC000001747466	8	0.6363636363636364	0.8171091445427728		31
COC(=O)c1c(NC(=O)COc2cc(C)ccc2C(C)C)sc3c1[C@H](C(=O)OC)CC3 ZINC000000951637	8	0.6363636363636364	0.8171091445427728		31
COC(=O)c1c(NC(=O)\C=C/c2ccc(Cl)cc2Cl)sc3c1[C@@H](C(=O)OC)CC3 ZINC000033377707	8	0.4880952380952381	0.7741935483870968		30
COC(=O)c1c(NC(=O)\C=C/c2ccc(Cl)cc2Cl)sc3c1[C@H](C(=O)OC)CC3 ZINC000033377706	8	0.4880952380952381	0.7741935483870968		30
