alignment	dist	ecfp4	daylight		mces
O=C(O)c1ccc(CNCc2ccc(-c3ccccc3[N+](=O)[O-])s2)o1 ZINC000740133143	10	0.28125	0.3136094674556213		27
COCCCNC(=O)NN=Cc1ccc(-c2ccccc2[N+](=O)[O-])s1 ZINC000920829512	10	0.25742574257425743	0.2912912912912913		26
Cc1ccc(-c2ccc(\C=N\NC(=S)Nc3ccccc3)o2)c([N+](=O)[O-])c1 ZINC000006965656	10	0.358695652173913	0.4511784511784512		28
NC(=O)c1cccc(CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)c1 ZINC000102420631	10	0.4111111111111111	0.43986254295532645		28
O=[N+]([O-])c1ccc(N\N=C/c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cc1 ZINC000408910206	10	0.5	0.51985559566787		28
CCC[C@@H](C)C(=O)NCCNCc1ccc(-c2ccccc2[N+](=O)[O-])o1 ZINC000552071981	10	0.3229166666666667	0.43103448275862066		27
CCC[C@H](C)C(=O)NCCNCc1ccc(-c2ccccc2[N+](=O)[O-])o1 ZINC000552071980	10	0.3229166666666667	0.43103448275862066		27
O=C(O)[C@@H]1[C@H]2CC[C@@H](C2)[C@@H]1NCc3ccc(-c4ccccc4[N+](=O)[O-])o3 ZINC000277345033	10	0.3157894736842105	0.43		28
O=C(O)[C@@H]1[C@H]2CC[C@@H](C2)[C@H]1NCc3ccc(-c4ccccc4[N+](=O)[O-])o3 ZINC000277345037	10	0.3157894736842105	0.43		28
O=C(O)[C@H]1[C@H]2CC[C@@H](C2)[C@@H]1NCc3ccc(-c4ccccc4[N+](=O)[O-])o3 ZINC000277345028	10	0.3157894736842105	0.43		28
O=C(O)[C@H]1[C@H]2CC[C@@H](C2)[C@H]1NCc3ccc(-c4ccccc4[N+](=O)[O-])o3 ZINC000277345031	10	0.3157894736842105	0.43		28
COc1ccc(-c2ccc(C=NNc3nc4ccccc4s3)o2)c([N+](=O)[O-])c1 ZINC000254521540	10	0.3723404255319149	0.4119318181818182		29
COc1ccc(-c2ccc(\C=N/Nc3nc4ccccc4s3)o2)c([N+](=O)[O-])c1 ZINC000033924210	10	0.3723404255319149	0.4119318181818182		29
COc1ccc(-c2ccc(\C=N\Nc3nc4ccccc4s3)o2)c([N+](=O)[O-])c1 ZINC000004839043	10	0.3723404255319149	0.4119318181818182		29
CCc1cc(CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)[nH]n1 ZINC000074372869	10	0.4065934065934066	0.4217252396166134		27
CS(=O)(=O)c1ccc(CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)s1 ZINC001320707474	10	0.40217391304347827	0.4041916167664671		28
COc1ccc(-c2ccc(CN[C@@H]3CC[C@H](CC(=O)O)C3)o2)c([N+](=O)[O-])c1 ZINC001777341141	10	0.3894736842105263	0.41904761904761906		28
NC(=O)[C@@H]1CC[C@H](NCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)C1 ZINC001344094152	10	0.4065934065934066	0.4844290657439446		27
COc1ccc(-c2ccc(CNCCc3nc(C)c(C(=O)O)s3)o2)c([N+](=O)[O-])c1 ZINC000426704325	10	0.3269230769230769	0.3670212765957447		29
O=C(O)Cc1csc(CNCc2ccc(-c3ccc(Cl)cc3)o2)n1 ZINC001777652098	10	0.2872340425531915	0.29651162790697677		26
Cc1ncc(CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)s1 ZINC000105448766	10	0.42696629213483145	0.422360248447205		26
Cn1cnc(CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)n1 ZINC000092851412	10	0.4111111111111111	0.4180064308681672		26
O=C(NN=Cc1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)c3cc(Br)ccc3O ZINC001084216121	10	0.47191011235955055	0.4786885245901639		29
O=C(N\N=C/c1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)c3cc(Br)ccc3O ZINC000083326944	10	0.47191011235955055	0.4786885245901639		29
O=C(N\N=C\c1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)c3cc(Br)ccc3O ZINC000059433234	10	0.47191011235955055	0.4786885245901639		29
Cc1ccc(-c2ccc(\C=N\NC(=O)Nc3ccccc3)o2)c([N+](=O)[O-])c1 ZINC000008371241	10	0.37777777777777777	0.4557823129251701		28
O=C(Cc1ccccc1)N\N=C\c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2 ZINC000409365908	10	0.5060240963855421	0.5051903114186851		28
O=C(Cc1ccccn1)NN=Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2 ZINC001251641259	10	0.4772727272727273	0.46835443037974683		28
O=C(Cc1cccnc1)NN=Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2 ZINC001251620157	10	0.47191011235955055	0.4681528662420382		28
Cc1ccccc1C(=O)NN=Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2 ZINC001317698979	10	0.4823529411764706	0.48464163822525597		28
Cc1ccccc1C(=O)N\N=C\c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2 ZINC000006960142	10	0.4823529411764706	0.48464163822525597		28
Nc1ccccc1C(=O)N\N=C\c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2 ZINC000408725945	10	0.4823529411764706	0.4896551724137931		28
O=C(NN=Cc1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)c3ccccc3Cl ZINC001317704709	10	0.5	0.4879725085910653		28
O=C(NN=Cc1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)c3ccccc3F ZINC001248411423	10	0.4823529411764706	0.4797297297297297		28
O=C(N\N=C\c1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)c3ccccc3Br ZINC000058625669	10	0.4823529411764706	0.48148148148148145		28
O=C(N\N=C\c1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)c3ccccc3Cl ZINC000007893954	10	0.5	0.4879725085910653		28
Cc1ccc(-c2ccc(\C=N/NC(=O)c3cccc(O)c3)o2)c([N+](=O)[O-])c1 ZINC000408719530	10	0.3804347826086957	0.4360655737704918		28
Cc1cccc(C(=O)NN=Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)n1 ZINC001321235225	10	0.4606741573033708	0.4559748427672956		28
Cc1cccc(C(=O)N\N=C/c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)c1 ZINC000408865135	10	0.47674418604651164	0.4897260273972603		28
O=C(NN=Cc1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)c3cccc(Br)c3 ZINC001084114513	10	0.47674418604651164	0.488135593220339		28
O=C(N\N=C\c1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)c3cccc(Br)c3 ZINC000059426434	10	0.47674418604651164	0.488135593220339		28
O=C(N\N=C\c1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)c3cccc(Cl)c3 ZINC000408723289	10	0.5061728395061729	0.48299319727891155		28
O=C(N\N=C\c1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)c3cccc(I)c3 ZINC000408761281	10	0.47674418604651164	0.4897959183673469		28
O=C(O)c1ccc(NN=Cc2ccc(-c3ccccc3[N+](=O)[O-])s2)cc1F ZINC001776073708	10	0.26	0.2869822485207101		28
CC1(CC(=O)NN=Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)OCCO1 ZINC001083930264	10	0.4827586206896552	0.5033783783783784		28
CC1(CC(=O)N\N=C\c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)OCCO1 ZINC000059463235	10	0.4827586206896552	0.5033783783783784		28
COc1ccc(CC(=O)N\N=C\c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cc1 ZINC000408726843	10	0.47191011235955055	0.48514851485148514		29
Cc1cc(NC(=O)N\N=C/c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)ccc1Br ZINC000408904487	10	0.44086021505376344	0.49169435215946844		29
COc1ccc(-c2ccc(C=NNC(=O)N[C@@H]3CCS(=O)(=O)C3)o2)c([N+](=O)[O-])c1 ZINC000920382508	10	0.36	0.4662576687116564		29
COc1ccc(-c2ccc(C=NNC(=O)N[C@H]3CCS(=O)(=O)C3)o2)c([N+](=O)[O-])c1 ZINC000920382512	10	0.36	0.4662576687116564		29
CN(C)CCCNC(=S)NN=Cc1ccc(-c2ccccc2[N+](=O)[O-])s1 ZINC000731928918	10	0.21904761904761905	0.26253687315634217		27
O=[N+]([O-])c1ccccc1-c2ccc(C=NNC3=N[C@@H]4CCCC[C@@H]4N3)s2 ZINC000753937777	10	0.2376237623762376	0.2861111111111111		28
O=[N+]([O-])c1ccccc1-c2ccc(C=NNC3=N[C@@H]4CCCC[C@H]4N3)s2 ZINC000753937779	10	0.2376237623762376	0.2861111111111111		28
O=[N+]([O-])c1ccccc1-c2ccc(C=NNC3=N[C@H]4CCCC[C@@H]4N3)s2 ZINC000753937778	10	0.2376237623762376	0.2861111111111111		28
Cn1c(N\N=C\c2ccc(-c3ccc(Br)cc3[N+](=O)[O-])o2)nc4ccccc41 ZINC000408657062	10	0.3402061855670103	0.4440993788819876		29
Cn1c(N\N=C\c2ccc(-c3ccc(F)cc3[N+](=O)[O-])o2)nc4ccccc41 ZINC000007343367	10	0.3402061855670103	0.43788819875776397		29
Cc1ccc(C(=O)NN=Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cc1 ZINC001084389401	10	0.4823529411764706	0.4913494809688581		28
Cc1ccc(C(=O)N\N=C\c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cc1 ZINC000005543521	10	0.4823529411764706	0.4913494809688581		28
Nc1ccc(C(=O)NN=Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cc1 ZINC001317674653	10	0.4823529411764706	0.5		28
O=C(NN=Cc1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)c3ccc(Cl)nc3 ZINC001323089486	10	0.4659090909090909	0.46226415094339623		28
O=C(N\N=C/c1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)c3ccc(Br)cc3 ZINC000408947600	10	0.4823529411764706	0.4931506849315068		28
O=C(N\N=C\c1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)c3ccc(Cl)cc3 ZINC000005569446	10	0.5125	0.4930555555555556		28
O=C(N\N=C\c1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)c3ccc(F)cc3 ZINC000007894327	10	0.4823529411764706	0.48464163822525597		28
O=C(N\N=C\c1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)c3ccc(I)cc3 ZINC000010118426	10	0.4823529411764706	0.4880546075085324		28
Cc1ccc(NCC(=O)NN=Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cc1 ZINC001317697478	10	0.47191011235955055	0.4931972789115646		29
Cc1ccc(NCC(=O)N\N=C\c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cc1 ZINC000007009744	10	0.47191011235955055	0.4931972789115646		29
O=C(CNc1ccc(Br)cc1)N\N=C\c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2 ZINC000409358616	10	0.47191011235955055	0.4899328859060403		29
O=C(CNc1ccc(Cl)cc1)N\N=C\c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2 ZINC000409364229	10	0.5	0.4931972789115646		29
O=C(CNc1ccc(F)cc1)N\N=C\c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2 ZINC000409364904	10	0.47191011235955055	0.4865771812080537		29
O=C(CNc1ccc(I)cc1)N\N=C\c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2 ZINC000409045742	10	0.47191011235955055	0.49324324324324326		29
O=[N+]([O-])c1cc(Cl)ccc1-c2ccc(\C=C/c3nc4ccccc4o3)o2 ZINC000034904190	10	0.43529411764705883	0.3932926829268293		28
O=[N+]([O-])c1cc(Cl)ccc1-c2ccc(\C=C\c3nc4ccccc4o3)o2 ZINC000004173368	10	0.43529411764705883	0.3932926829268293		28
O=C(O)c1coc(CNCc2ccc(-c3ccccc3[N+](=O)[O-])s2)c1 ZINC000426713260	10	0.26262626262626265	0.29651162790697677		27
O=C(O)c1csc(CNCc2ccc(-c3ccccc3[N+](=O)[O-])s2)n1 ZINC000426638495	10	0.26262626262626265	0.26685393258426965		27
COc1ccc(-c2ccc(CNCc3ccc(C(=O)O)o3)o2)c([N+](=O)[O-])c1 ZINC000737909915	10	0.34782608695652173	0.39171974522292996		28
O=C(O)Cc1ccc(CNCc2ccc(-c3ccccc3[N+](=O)[O-])s2)cc1 ZINC001777650073	10	0.3010752688172043	0.275		28
CC(C)CCNC(=S)NN=Cc1ccc(-c2ccccc2[N+](=O)[O-])o1 ZINC000745986673	10	0.3548387096774194	0.4602076124567474		26
COc1ccc(-c2ccc(\C=N\Nc3nc4ccc(C)cc4s3)o2)c([N+](=O)[O-])c1 ZINC000095116549	10	0.35714285714285715	0.4027777777777778		30
CCN1C[C@@H](CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)CC1=O ZINC001328707389	10	0.41935483870967744	0.47079037800687284		28
CCN1C[C@H](CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)CC1=O ZINC001328707390	10	0.41935483870967744	0.47079037800687284		28
COc1ccc(-c2ccc(CNC[C@@H]3C[C@@H](CC(=O)O)CO3)o2)c([N+](=O)[O-])c1 ZINC001777341620	10	0.3958333333333333	0.4276923076923077		29
COc1ccc(-c2ccc(CNC[C@@H]3C[C@H](CC(=O)O)CO3)o2)c([N+](=O)[O-])c1 ZINC001777341614	10	0.3958333333333333	0.4276923076923077		29
COc1ccc(-c2ccc(CNC[C@H]3C[C@@H](CC(=O)O)CO3)o2)c([N+](=O)[O-])c1 ZINC001777341618	10	0.3958333333333333	0.4276923076923077		29
COc1ccc(-c2ccc(CNC[C@H]3C[C@H](CC(=O)O)CO3)o2)c([N+](=O)[O-])c1 ZINC001777341616	10	0.3958333333333333	0.4276923076923077		29
NC(=O)Cc1ccc(NCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cc1 ZINC000156045656	10	0.4	0.431438127090301		28
COc1ccc(-c2ccc(C=NNc3ccc(C(=O)O)c(F)c3)o2)c([N+](=O)[O-])c1 ZINC001776073094	10	0.375	0.43573667711598746		29
Cc1nc(\C=C/c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)nc(O)c1CC(=O)O ZINC001117127618	10	0.46236559139784944	0.40175953079178883		29
Cc1nc(\C=C\c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)nc(O)c1CC(=O)O ZINC001117127619	10	0.46236559139784944	0.40175953079178883		29
COc1ccc(-c2ccc(C=NNC(=S)NCCCN(C)C)o2)c([N+](=O)[O-])c1 ZINC000731928960	10	0.34	0.4227129337539432		28
O=[N+]([O-])c1ccccc1-c2ccc(C=NNc3nc4ccccn4n3)o2 ZINC000790200183	10	0.3263157894736842	0.42342342342342343		28
COc1ccc(-c2ccc(C=NNC3=N[C@@H]4CCCC[C@@H]4N3)o2)c([N+](=O)[O-])c1 ZINC000753937696	10	0.36082474226804123	0.42058823529411765		29
COc1ccc(-c2ccc(C=NNC3=N[C@@H]4CCCC[C@H]4N3)o2)c([N+](=O)[O-])c1 ZINC000753937694	10	0.36082474226804123	0.42058823529411765		29
COc1ccc(-c2ccc(C=NNC3=N[C@H]4CCCC[C@@H]4N3)o2)c([N+](=O)[O-])c1 ZINC000753937692	10	0.36082474226804123	0.42058823529411765		29
COc1ccc(-c2ccc(C=NNc3nc4ccccc4[nH]3)o2)c([N+](=O)[O-])c1 ZINC000254855315	10	0.3473684210526316	0.428125		29
COc1ccc(-c2ccc(\C=N\Nc3nc4ccccc4[nH]3)o2)c([N+](=O)[O-])c1 ZINC000004725894	10	0.3473684210526316	0.428125		29
Cc1ccc(-c2ccc(\C=N\Nc3nc4ccccc4n3C)o2)c([N+](=O)[O-])c1 ZINC000007343368	10	0.34375	0.4416403785488959		29
Cc1cc(NCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)ccc1C(N)=O ZINC001339788804	10	0.391304347826087	0.43		28
NC(=O)c1ccc(NCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cc1F ZINC001336906311	10	0.391304347826087	0.42574257425742573		28
NC(=O)CN1CCN(Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)CC1=O ZINC001324712013	10	0.3763440860215054	0.43686006825938567		28
COc1ccc(-c2ccc(CNCCCC(C(=O)O)C(=O)O)o2)c([N+](=O)[O-])c1 ZINC001777341504	10	0.34375	0.42394822006472493		28
O=[N+]([O-])c1cc(Cl)ccc1-c2ccc(CNc3cnn(CCO)c3)o2 ZINC001319836747	10	0.41304347826086957	0.4158730158730159		27
NC(=O)c1coc(CNCc2ccc(-c3ccccc3[N+](=O)[O-])o2)c1 ZINC000189405779	10	0.2978723404255319	0.3933333333333333		27
COc1ccc(-c2ccc(CNCc3cc(C(=O)O)co3)o2)c([N+](=O)[O-])c1 ZINC000426715243	10	0.32989690721649484	0.37423312883435583		28
COc1ccc(-c2ccc(CNCc3nc(C(=O)O)cs3)o2)c([N+](=O)[O-])c1 ZINC000426640943	10	0.3434343434343434	0.3628808864265928		28
NC(=O)Cc1ccc(CNCc2ccc(-c3ccccc3[N+](=O)[O-])o2)cc1 ZINC000589320821	10	0.3010752688172043	0.40893470790378006		28
Cc1nc(CNC(=O)c2ccn(-c3ccccc3[N+](=O)[O-])n2)sc1C(=O)O ZINC000619639499	10	0.21100917431192662	0.22141119221411193		28
COc1ccc(-c2ccc(CNCc3ccc(CC(=O)O)cc3)o2)c([N+](=O)[O-])c1 ZINC001777341498	10	0.3763440860215054	0.39171974522292996		29
CC(C)NC(=O)C(=O)NN=Cc1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1 ZINC001317719772	10	0.5	0.506993006993007		27
O=C(O)c1cc(N\N=C/c2ccc(-c3ccccc3C(=O)O)o2)ccc1Cl ZINC000409217436	10	0.28888888888888886	0.34810126582278483		28
Cn1ccc(CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)c1 ZINC001116194118	10	0.4	0.419672131147541		26
Cn1ccc(CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)n1 ZINC001319839522	10	0.4111111111111111	0.4253246753246753		26
Cc1ccc(CC(=O)N\N=C\c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cc1 ZINC000409364393	10	0.4827586206896552	0.503448275862069		29
O=C(Cc1ccc(Br)cc1)N\N=C\c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2 ZINC000009203065	10	0.4827586206896552	0.49830508474576274		29
O=C(Cc1ccc(Cl)cc1)N\N=C\c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2 ZINC000408728784	10	0.5121951219512195	0.506896551724138		29
O=C(Cc1ccc(F)cc1)NN=Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2 ZINC001330161246	10	0.4827586206896552	0.49491525423728816		29
O=C(Cc1ccc(F)cc1)N\N=C/c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2 ZINC000409245056	10	0.4827586206896552	0.49491525423728816		29
Cc1csc(CC(=O)NN=Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)n1 ZINC001317731132	10	0.4725274725274725	0.45896656534954405		28
Cc1nc(CC(=O)NN=Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cs1 ZINC001328384112	10	0.4725274725274725	0.46060606060606063		28
NC(=O)CCOc1ccccc1NCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2 ZINC001322733983	10	0.3829787234042553	0.4074074074074074		29
Cc1ccc(NC(=O)\C=C\c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cc1 ZINC000048534430	10	0.4418604651162791	0.40789473684210525		28
O=C(\C=C\c1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)Nc3ccc(Cl)cc3 ZINC000048534423	10	0.4691358024691358	0.40789473684210525		28
O=C(O)Cn1cc(NCc2ccc(-c3ccccc3[N+](=O)[O-])s2)cn1 ZINC001606340752	10	0.29591836734693877	0.2740112994350282		27
C[C@@H]1CN(Cc2ccc(-c3ccccc3[N+](=O)[O-])s2)C[C@H]1CC(=O)O ZINC000902557183	10	0.29896907216494845	0.3072100313479624		27
CCCN1C[C@@H](CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)CC1=O ZINC001327583002	10	0.4105263157894737	0.4742268041237113		29
CCCN1C[C@H](CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)CC1=O ZINC001327583003	10	0.4105263157894737	0.4742268041237113		29
C=CCn1cc(CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)nn1 ZINC001662697698	10	0.39361702127659576	0.3940298507462687		28
COCc1n[nH]c(CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)n1 ZINC001350583172	10	0.3978494623655914	0.401840490797546		28
NC(=O)c1cc(CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)on1 ZINC001337816364	10	0.4222222222222222	0.4054878048780488		28
O=[N+]([O-])c1cc(Cl)ccc1-c2ccc(CNc3ccn(CC(F)F)n3)o2 ZINC000133820069	10	0.39361702127659576	0.3963963963963964		28
CC(=O)Nc1ccc(CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cc1 ZINC001322600781	10	0.4065934065934066	0.4383561643835616		29
CC(=O)Nc1ccc(CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cn1 ZINC001320948784	10	0.3854166666666667	0.41033434650455924		29
C[S@@](=O)Cc1ccc(CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cc1 ZINC001321851144	10	0.3956043956043956	0.4452054794520548		29
C[S@](=O)Cc1ccc(CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cc1 ZINC001321851145	10	0.3956043956043956	0.4452054794520548		29
NC(=O)Nc1ccc(CNCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cc1 ZINC001321649604	10	0.4065934065934066	0.43986254295532645		29
NC(=O)CCn1ccc(NCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)n1 ZINC000134049509	10	0.38144329896907214	0.39710144927536234		28
O=C(O)C[C@H]1SC(N\N=C\c2ccc(-c3cccc([N+](=O)[O-])c3)o2)=NC1=O ZINC000006974986	10	0.48314606741573035	0.4597014925373134		28
CNC(=O)Cn1cc(NCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)cn1 ZINC001322611288	10	0.3958333333333333	0.41818181818181815		28
COCc1nc(Cl)cc(NN=Cc2ccc(-c3ccccc3[N+](=O)[O-])o2)n1 ZINC000814976109	10	0.3541666666666667	0.4430769230769231		28
Cc1nc(COC(=O)c2ccn(-c3ccccc3[N+](=O)[O-])n2)sc1C(=O)O ZINC001600703427	10	0.21296296296296297	0.20722891566265061		28
CNC(=O)Cn1nc(NCc2ccc(-c3ccccc3[N+](=O)[O-])o2)cc1C ZINC000503274079	10	0.27184466019417475	0.36694677871148457		28
CC(=O)N[C@@H]1CCN(Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)C1 ZINC001326217836	10	0.3978494623655914	0.4463087248322148		27
CC(=O)N[C@H]1CCN(Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)C1 ZINC001326217837	10	0.3978494623655914	0.4463087248322148		27
NC(=O)N[C@@H]1CCN(Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)C1 ZINC001341604387	10	0.3978494623655914	0.44039735099337746		27
NC(=O)N[C@H]1CCN(Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)C1 ZINC001341604388	10	0.3978494623655914	0.44039735099337746		27
O=C(CN1CCOCC1)N\N=C\c2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2 ZINC000408734858	10	0.49411764705882355	0.4948805460750853		28
Cc1cc(CC(=O)NN=Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)n[nH]1 ZINC001337084137	10	0.4666666666666667	0.4872611464968153		28
O=C(O)Cn1cc(\C=C/C(=O)c2ccc(-c3ccccc3[N+](=O)[O-])s2)nn1 ZINC000759075742	10	0.26732673267326734	0.26649746192893403		28
O=C(O)Cn1cc(\C=C\C(=O)c2ccc(-c3ccccc3[N+](=O)[O-])s2)nn1 ZINC000759075740	10	0.26732673267326734	0.26649746192893403		28
CN1CCN(C(=O)NN=Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)CC1 ZINC001343542014	10	0.4827586206896552	0.5034965034965035		28
CNC(=O)Cn1[nH]c(=NCc2ccc(-c3ccccc3[N+](=O)[O-])s2)cc1C ZINC000503257015	10	0.21296296296296297	0.27807486631016043		28
C[C@@H]1CN(Cc2nnc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)C[C@H]1CC(=O)O ZINC001599867326	10	0.42391304347826086	0.3385093167701863		28
COc1ccc(-c2ccc(\C=C/C(=O)c3cn(CC(=O)O)nn3)o2)c([N+](=O)[O-])c1 ZINC001777340945	10	0.37755102040816324	0.3492063492063492		29
COc1ccc(-c2ccc(\C=C\C(=O)c3cn(CC(=O)O)nn3)o2)c([N+](=O)[O-])c1 ZINC001777340948	10	0.37755102040816324	0.3492063492063492		29
Cc1cc(C)n(CC(=O)NN=Cc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)n1 ZINC001248411458	10	0.45161290322580644	0.47368421052631576		29
CCc1cnc(CNCc2ccc(-c3ccccc3[N+](=O)[O-])s2)s1 ZINC000174627337	11	0.23469387755102042	0.2564841498559078		26
CCc1nnc(CNCc2ccc(-c3ccccc3[N+](=O)[O-])o2)s1 ZINC000353127939	11	0.32967032967032966	0.3617021276595745		26
O=C(NCCNCc1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)c3ccco3 ZINC001251727547	11	0.40217391304347827	0.4513888888888889		28
CCCc1nnc(NCc2ccc(-c3ccc(Cl)cc3[N+](=O)[O-])o2)o1 ZINC001323515135	11	0.4111111111111111	0.42901234567901236		27
COC[C@@H](C)NC(=S)NN=Cc1ccc(-c2ccccc2[N+](=O)[O-])s1 ZINC000812399897	11	0.2403846153846154	0.281437125748503		26
COC[C@H](C)NC(=S)NN=Cc1ccc(-c2ccccc2[N+](=O)[O-])s1 ZINC000812399898	11	0.2403846153846154	0.281437125748503		26
CCc1ccc(CNCc2ccc(-c3ccccc3[N+](=O)[O-])s2)s1 ZINC000518763457	11	0.24175824175824176	0.2641509433962264		26
Cc1nc(CNCc2ccc(-c3ccccc3[N+](=O)[O-])s2)sc1C ZINC000174435748	11	0.23469387755102042	0.263768115942029		26
O=[N+]([O-])c1ccccc1-c2ccc(CNC[C@@H]3CC[C@@H](CO)O3)o2 ZINC000353715923	11	0.31868131868131866	0.423841059602649		26
O=[N+]([O-])c1ccccc1-c2ccc(CNC[C@@H]3CC[C@H](CO)O3)o2 ZINC000353715922	11	0.31868131868131866	0.423841059602649		26
O=[N+]([O-])c1ccccc1-c2ccc(CNC[C@H]3CC[C@@H](CO)O3)o2 ZINC000292829133	11	0.31868131868131866	0.423841059602649		26
O=[N+]([O-])c1ccccc1-c2ccc(CNC[C@H]3CC[C@H](CO)O3)o2 ZINC000353715924	11	0.31868131868131866	0.423841059602649		26
